generation,hp,attack,defense,speed,special_attack,special_defense,base_stat_total,num_types,num_weaknesses,num_evolutions,is_non_evolving,is_dragon_type,is_psychic_type,is_fairy_type,is_fire_type,is_electric_type,is_legendary
0.0,0.326530612244898,0.5806451612903226,0.4,0.4193548387096774,0.425531914893617,0.3333333333333333,0.6633663366336633,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2244897959183673,0.4387096774193548,0.3111111111111111,0.5161290322580645,0.2624113475177305,0.3095238095238096,0.504950495049505,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.163265306122449,0.3032258064516129,0.1911111111111111,0.3225806451612903,0.3900709219858156,0.1428571428571428,0.2871287128712871,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.375,0.1224489795918367,0.1548387096774193,0.1777777777777777,0.2,0.1347517730496454,0.119047619047619,0.097029702970297,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2040816326530612,0.3548387096774194,0.1999999999999999,0.4516129032258065,0.2127659574468084,0.1428571428571428,0.3168316831683168,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.326530612244898,0.8064516129032259,0.3688888888888889,0.6387096774193549,0.425531914893617,0.4190476190476191,0.8217821782178216,1.0,0.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False
0.25,0.2040816326530612,0.2903225806451612,0.1555555555555555,0.5806451612903226,0.5319148936170213,0.2619047619047619,0.4554455445544554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.125,0.326530612244898,0.1612903225806451,0.0444444444444444,0.064516129032258,0.2127659574468084,0.0,0.0693069306930692,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
1.0,0.2653061224489796,0.2903225806451612,0.3555555555555555,0.2580645161290322,0.7446808510638298,0.380952380952381,0.5841584158415842,1.0,0.5555555555555556,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False
1.0,0.4040816326530613,0.3806451612903225,0.3822222222222222,0.2580645161290322,0.6595744680851063,0.3,0.6336633663366336,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False
0.125,0.2244897959183673,0.3870967741935484,0.1777777777777777,0.5806451612903226,0.4609929078014184,0.119047619047619,0.4257425742574257,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.2081632653061224,0.1677419354838709,0.16,0.2580645161290322,0.3475177304964539,0.0714285714285714,0.192079207920792,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False
0.25,0.2857142857142857,0.2903225806451612,0.4222222222222222,0.2903225806451612,0.6382978723404256,0.8571428571428572,0.8019801980198018,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
1.0,0.1836734693877551,0.3870967741935484,0.1777777777777777,0.2903225806451612,0.2836879432624113,0.119047619047619,0.2673267326732673,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.1428571428571428,0.4516129032258065,0.1422222222222222,0.503225806451613,0.425531914893617,0.1666666666666666,0.3762376237623762,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.375,0.2244897959183673,0.3548387096774194,0.4666666666666667,0.3870967741935484,0.851063829787234,0.3571428571428572,0.693069306930693,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.1714285714285714,0.5483870967741936,0.2222222222222222,0.3548387096774194,0.3404255319148936,0.2,0.3999999999999999,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.163265306122449,0.5161290322580645,0.2222222222222222,0.5483870967741936,0.3900709219858156,0.2142857142857143,0.4653465346534653,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
0.625,0.2857142857142857,0.6774193548387097,0.5111111111111111,0.4193548387096774,0.851063829787234,0.3333333333333333,0.8415841584158414,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.625,0.3469387755102041,0.7225806451612904,0.7955555555555556,0.1483870967741935,0.2411347517730496,0.1238095238095238,0.6712871287128712,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.3061224489795919,0.8387096774193549,0.3288888888888889,0.4903225806451613,0.5319148936170213,0.4047619047619047,0.7821782178217822,1.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
0.625,0.1959183673469388,0.5419354838709678,0.32,0.2774193548387097,0.2482269503546099,0.119047619047619,0.3702970297029702,1.0,0.7777777777777777,0.5,0.0,1.0,0.0,0.0,0.0,0.0,False
0.375,0.2040816326530612,0.3032258064516129,0.7244444444444444,0.1612903225806451,0.2624113475177305,0.561904761904762,0.6336633663366336,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.3673469387755102,0.6129032258064516,0.3777777777777778,0.5483870967741936,0.9929078014184396,0.5714285714285715,0.9801980198019802,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.0,0.2040816326530612,0.4838709677419355,0.4666666666666667,0.2580645161290322,0.2836879432624113,0.2857142857142857,0.495049504950495,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.326530612244898,0.5483870967741936,0.3555555555555555,0.6129032258064516,0.8156028368794326,0.3333333333333333,0.8019801980198018,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
0.0,0.2244897959183673,0.6451612903225806,0.2444444444444444,0.5806451612903226,0.3546099290780142,0.2380952380952381,0.5544554455445545,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2571428571428572,0.6129032258064516,0.2444444444444444,0.3870967741935484,0.6382978723404256,0.1904761904761905,0.5603960396039604,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
0.375,0.2653061224489796,0.4516129032258065,0.5555555555555555,0.5806451612903226,0.4609929078014184,0.5238095238095238,0.8019801980198018,0.0,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
0.375,0.236734693877551,0.5483870967741936,0.2666666666666666,0.4967741935483871,0.2836879432624113,0.1666666666666666,0.4653465346534653,1.0,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.5,0.2204081632653061,0.535483870967742,0.1999999999999999,0.6516129032258065,0.5531914893617021,0.1428571428571428,0.5366336633663367,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.875,0.2530612244897959,0.6580645161290323,0.5333333333333333,0.4258064516129032,0.3900709219858156,0.2380952380952381,0.6633663366336633,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.1836734693877551,0.4193548387096774,0.1777777777777777,0.3548387096774194,0.425531914893617,0.1428571428571428,0.3465346534653465,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
0.625,0.3102040816326531,0.5612903225806452,0.3688888888888889,0.4387096774193548,0.4113475177304964,0.2619047619047619,0.6079207920792078,1.0,0.4444444444444445,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False
0.875,0.2408163265306123,0.5483870967741936,0.2444444444444444,0.7483870967741936,0.5673758865248227,0.1904761904761905,0.6237623762376237,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False
0.25,0.1428571428571428,0.3548387096774194,0.1555555555555555,0.2580645161290322,0.425531914893617,0.1428571428571428,0.2673267326732673,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.0,0.1836734693877551,0.3225806451612903,0.1999999999999999,0.3225806451612903,0.2482269503546099,0.2142857142857143,0.297029702970297,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2734693877551021,0.7419354838709677,0.3777777777777778,0.2774193548387097,0.3546099290780142,0.3333333333333333,0.6138613861386137,0.0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False
0.375,0.2693877551020409,0.2774193548387097,0.1911111111111111,0.1870967741935484,0.3333333333333333,0.2,0.297029702970297,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.3836734693877551,0.4516129032258065,0.4222222222222222,0.3935483870967742,0.7092198581560284,0.2619047619047619,0.7029702970297029,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.375,0.4285714285714286,0.8709677419354839,0.5555555555555555,0.2258064516129032,0.3191489361702128,0.1666666666666666,0.7128712871287128,1.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.375,0.2448979591836735,0.7419354838709677,0.2666666666666666,0.7741935483870968,0.2482269503546099,0.3095238095238096,0.6633663366336633,1.0,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.2244897959183673,0.4838709677419355,0.3333333333333333,0.3419354838709677,0.3475177304964539,0.2047619047619048,0.4554455445544554,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.625,0.1428571428571428,0.1096774193548387,0.2444444444444444,0.1548387096774193,0.1205673758865248,0.0476190476190476,0.0752475247524752,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.625,0.2326530612244898,0.3419354838709677,0.2311111111111111,0.6193548387096774,0.5035460992907801,0.2238095238095238,0.5069306930693069,1.0,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,1.0,False
0.875,0.163265306122449,0.3806451612903225,0.1999999999999999,0.2516129032258064,0.1985815602836879,0.0857142857142857,0.2158415841584158,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2653061224489796,0.5225806451612903,0.2755555555555555,0.3548387096774194,0.6808510638297872,0.2238095238095238,0.5663366336633664,0.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2244897959183673,0.7741935483870968,0.4222222222222222,0.4193548387096774,0.3546099290780142,0.2380952380952381,0.6237623762376237,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.75,0.163265306122449,0.3161290322580645,0.2177777777777777,0.2258064516129032,0.3971631205673759,0.1714285714285714,0.2871287128712871,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2040816326530612,0.3548387096774194,0.3111111111111111,0.4838709677419355,0.3546099290780142,0.2619047619047619,0.4653465346534653,1.0,0.5555555555555556,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False
0.625,0.2122448979591837,0.2903225806451612,0.2355555555555555,0.432258064516129,0.4468085106382978,0.1619047619047619,0.3841584158415841,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
1.0,0.0938775510204081,0.2645161290322581,0.1555555555555555,0.2580645161290322,0.0780141843971631,0.0238095238095238,0.0693069306930692,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.625,0.4734693877551021,0.8129032258064517,0.4,0.6064516129032258,0.8581560283687943,0.3714285714285715,1.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
0.875,0.7755102040816326,0.6129032258064516,0.1999999999999999,0.4838709677419355,0.6382978723404256,0.1428571428571428,0.8019801980198018,0.0,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.625,0.163265306122449,0.6129032258064516,0.6444444444444444,0.2903225806451612,0.6382978723404256,0.6190476190476191,0.8415841584158414,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False
0.25,0.163265306122449,0.2774193548387097,0.1688888888888889,0.3548387096774194,0.2553191489361702,0.1,0.2237623762376238,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.3673469387755102,0.7419354838709677,0.4222222222222222,0.5483870967741936,0.9929078014184396,0.4761904761904763,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.0,1.0,0.0,True
0.25,0.2857142857142857,0.2580645161290322,0.2666666666666666,0.4838709677419355,0.5673758865248227,0.4285714285714286,0.5841584158415842,0.0,0.2222222222222222,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False
0.5,0.2244897959183673,0.5161290322580645,0.2888888888888889,0.2258064516129032,0.4609929078014184,0.2380952380952381,0.4554455445544554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
0.25,0.1428571428571428,0.4516129032258065,0.2444444444444444,0.2903225806451612,0.2127659574468084,0.0476190476190476,0.2475247524752474,0.0,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.0,0.2040816326530612,0.2580645161290322,0.1999999999999999,0.4193548387096774,0.5673758865248227,0.2857142857142857,0.4356435643564356,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2857142857142857,0.5806451612903226,0.3422222222222222,0.4516129032258065,0.3546099290780142,0.2952380952380953,0.5920792079207922,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.2653061224489796,0.7741935483870968,0.3333333333333333,0.5161290322580645,0.3546099290780142,0.380952380952381,0.693069306930693,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
0.0,0.3877551020408163,0.6451612903225806,0.3111111111111111,0.2903225806451612,0.3900709219858156,0.380952380952381,0.6435643564356435,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.1224489795918367,0.2258064516129032,0.1333333333333333,0.4193548387096774,0.3191489361702128,0.0952380952380952,0.2079207920792079,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False
0.75,0.3183673469387755,0.6903225806451613,0.3111111111111111,0.8903225806451613,0.652482269503546,0.2857142857142857,0.8415841584158414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
1.0,0.2448979591836735,0.6322580645161291,0.3555555555555555,0.4967741935483871,0.3546099290780142,0.3095238095238096,0.6138613861386137,1.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.1387755102040816,0.2774193548387097,0.2666666666666666,0.2451612903225806,0.2836879432624113,0.2095238095238095,0.2752475247524752,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.2163265306122449,0.3548387096774194,0.2222222222222222,0.4258064516129032,0.2836879432624113,0.1428571428571428,0.3445544554455446,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.326530612244898,0.3548387096774194,0.2888888888888889,0.2580645161290322,0.4609929078014184,0.2380952380952381,0.4653465346534653,1.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2857142857142857,0.6129032258064516,0.8666666666666666,0.2903225806451612,0.2836879432624113,0.380952380952381,0.8019801980198018,0.0,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.375,0.1836734693877551,0.4064516129032258,0.2622222222222222,0.1677419354838709,0.2482269503546099,0.1666666666666666,0.2831683168316831,0.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.375,0.2448979591836735,0.5483870967741936,0.4666666666666667,0.5806451612903226,0.3546099290780142,0.2619047619047619,0.6435643564356435,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.875,0.3183673469387755,0.7419354838709677,0.3111111111111111,0.8838709677419355,0.6382978723404256,0.2619047619047619,0.8415841584158414,1.0,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.25,0.0816326530612245,0.2258064516129032,0.2222222222222222,0.3548387096774194,0.2127659574468084,0.1666666666666666,0.2079207920792079,1.0,0.5555555555555556,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False
0.75,0.236734693877551,0.6451612903225806,0.2888888888888889,0.5612903225806452,0.425531914893617,0.2380952380952381,0.5940594059405941,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False
0.5,0.1836734693877551,0.4193548387096774,0.1555555555555555,0.2258064516129032,0.3546099290780142,0.0952380952380952,0.2574257425742574,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.875,0.2448979591836735,0.5161290322580645,0.2888888888888889,0.4838709677419355,0.3191489361702128,0.1904761904761905,0.4851485148514851,0.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.3469387755102041,0.3870967741935484,0.4666666666666667,0.3870967741935484,0.3546099290780142,0.5238095238095238,0.693069306930693,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2040816326530612,0.2258064516129032,0.1999999999999999,0.5806451612903226,0.4609929078014184,0.3095238095238096,0.4554455445544554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
0.625,0.2,0.6774193548387097,0.6444444444444444,0.1935483870967742,0.2482269503546099,0.1380952380952381,0.5405940594059406,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2816326530612245,0.7096774193548387,0.2888888888888889,0.6838709677419356,0.8156028368794326,0.2857142857142857,0.8019801980198018,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
0.25,0.1224489795918367,0.3225806451612903,0.3333333333333333,0.1612903225806451,0.1773049645390071,0.1904761904761905,0.2475247524752474,1.0,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.0,0.163265306122449,0.0967741935483871,0.2222222222222222,0.1612903225806451,0.1063829787234042,0.0238095238095238,0.0594059405940594,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.163265306122449,0.2258064516129032,0.3555555555555555,0.1290322580645161,0.2127659574468084,0.2142857142857143,0.2574257425742574,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.875,0.3673469387755102,0.3870967741935484,0.2444444444444444,0.8064516129032259,0.9574468085106383,0.2857142857142857,0.8019801980198018,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True
0.0,0.2897959183673469,0.6258064516129033,0.32,0.5161290322580645,0.5319148936170213,0.2619047619047619,0.6534653465346534,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.1224489795918367,0.3870967741935484,0.1333333333333333,0.4516129032258065,0.2127659574468084,0.0714285714285714,0.2277227722772276,1.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2530612244897959,0.3419354838709677,0.3333333333333333,0.5935483870967743,0.6595744680851063,0.2857142857142857,0.6237623762376237,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False
0.0,0.2040816326530612,0.3870967741935484,0.2444444444444444,0.6774193548387097,0.851063829787234,0.2619047619047619,0.6435643564356435,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.4489795918367347,0.5483870967741936,0.2888888888888889,0.3548387096774194,0.7092198581560284,0.2380952380952381,0.6831683168316831,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,False
0.625,0.1346938775510204,0.4193548387096774,0.1911111111111111,0.2129032258064516,0.2836879432624113,0.1904761904761905,0.2653465346534653,1.0,0.6666666666666665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.326530612244898,0.3225806451612903,0.2666666666666666,0.4193548387096774,0.6028368794326241,0.3095238095238096,0.5643564356435644,1.0,0.7777777777777777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False
0.5,0.4693877551020408,0.8064516129032259,0.3777777777777778,0.5806451612903226,0.851063829787234,0.3333333333333333,0.9603960396039604,1.0,0.6666666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.5,0.1428571428571428,0.3548387096774194,0.12,0.4580645161290322,0.2836879432624113,0.0571428571428571,0.2376237623762375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False
0.5,0.1428571428571428,0.5161290322580645,0.2888888888888889,0.3548387096774194,0.2127659574468084,0.0952380952380952,0.3267326732673267,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.0816326530612245,0.2580645161290322,0.2222222222222222,0.5161290322580645,0.425531914893617,0.1666666666666666,0.3267326732673267,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.1428571428571428,0.2903225806451612,0.0666666666666666,0.3548387096774194,0.2127659574468084,0.0238095238095238,0.1287128712871286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
1.0,0.2448979591836735,0.4193548387096774,0.2444444444444444,0.7741935483870968,0.6737588652482269,0.1904761904761905,0.6237623762376237,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False
1.0,0.2244897959183673,0.6645161290322581,0.2666666666666666,0.4516129032258065,0.6950354609929078,0.2142857142857143,0.6158415841584157,1.0,0.7777777777777777,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
0.75,0.2448979591836735,0.4516129032258065,0.1999999999999999,0.2903225806451612,0.2482269503546099,0.1428571428571428,0.3267326732673267,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.2244897959183673,0.5806451612903226,0.2311111111111111,0.567741935483871,0.6382978723404256,0.3095238095238096,0.6336633663366336,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.875,0.2448979591836735,0.3225806451612903,0.2222222222222222,0.1290322580645161,0.1773049645390071,0.0714285714285714,0.198019801980198,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2040816326530612,0.5483870967741936,0.2888888888888889,0.2258064516129032,0.3546099290780142,0.4761904761904763,0.5247524752475248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2448979591836735,0.5161290322580645,0.6,0.0967741935483871,0.5319148936170213,0.2380952380952381,0.5841584158415842,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False
0.5,0.1265306122448979,0.2903225806451612,0.1422222222222222,0.3935483870967742,0.2836879432624113,0.0809523809523809,0.2099009900990099,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.163265306122449,0.5161290322580645,0.1555555555555555,0.1935483870967742,0.5319148936170213,0.0952380952380952,0.3168316831683168,0.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.3673469387755102,0.8387096774193549,0.4888888888888889,0.8387096774193549,0.5319148936170213,0.380952380952381,0.9801980198019802,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
0.5,0.2040816326530612,0.2258064516129032,0.2444444444444444,0.3225806451612903,0.6028368794326241,0.1904761904761905,0.3861386138613861,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False
0.25,0.1836734693877551,0.6387096774193549,0.4444444444444445,0.3032258064516129,0.5957446808510638,0.2619047619047619,0.6138613861386137,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.3469387755102041,0.8064516129032259,0.3333333333333333,0.2903225806451612,0.425531914893617,0.2857142857142857,0.6534653465346534,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.75,0.1836734693877551,0.5161290322580645,0.1999999999999999,0.4516129032258065,0.2127659574468084,0.1428571428571428,0.3564356435643563,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.2857142857142857,0.4967741935483871,0.4222222222222222,0.4838709677419355,0.5177304964539007,0.380952380952381,0.693069306930693,0.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.75,0.2653061224489796,0.7096774193548387,0.2666666666666666,0.6903225806451613,0.3191489361702128,0.2142857142857143,0.6178217821782177,0.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.2448979591836735,0.0967741935483871,0.1999999999999999,0.2258064516129032,0.0709219858156028,0.1428571428571428,0.1485148514851484,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.875,0.163265306122449,0.3870967741935484,0.1777777777777777,0.2580645161290322,0.2836879432624113,0.1428571428571428,0.2574257425742574,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
0.25,0.2040816326530612,0.2903225806451612,0.2888888888888889,0.3870967741935484,0.2836879432624113,0.3333333333333333,0.4158415841584158,1.0,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.163265306122449,0.2903225806451612,0.4,0.1935483870967742,0.2127659574468084,0.1428571428571428,0.2871287128712871,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.3061224489795919,0.4838709677419355,0.3777777777777778,0.3548387096774194,0.6737588652482269,0.3571428571428572,0.6732673267326732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.125,0.2040816326530612,0.3548387096774194,0.2444444444444444,0.5161290322580645,0.5319148936170213,0.3095238095238096,0.5148514851485149,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.5,0.2448979591836735,0.5483870967741936,0.1777777777777777,0.2903225806451612,0.0354609929078014,0.119047619047619,0.2772277227722772,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
0.375,0.326530612244898,0.2903225806451612,0.1288888888888889,0.4193548387096774,0.3546099290780142,0.1142857142857143,0.3425742574257426,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.0,0.1020408163265306,0.3225806451612903,0.1555555555555555,0.5483870967741936,0.2836879432624113,0.1428571428571428,0.2871287128712871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
0.0,0.2448979591836735,0.3870967741935484,0.2444444444444444,0.5483870967741936,0.5673758865248227,0.2619047619047619,0.5445544554455446,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.2244897959183673,0.2709677419354839,0.3111111111111111,0.5161290322580645,0.4468085106382978,0.3095238095238096,0.504950495049505,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
1.0,0.3142857142857143,0.3548387096774194,0.4,0.5096774193548388,0.8723404255319149,0.3380952380952381,0.7425742574257426,1.0,0.4444444444444445,0.5,0.0,0.0,0.0,0.0,0.0,0.0,False
0.875,0.073469387755102,0.3548387096774194,0.1111111111111111,0.4967741935483871,0.2127659574468084,0.0476190476190476,0.1881188118811881,1.0,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.5,0.3877551020408163,0.8709677419354839,0.2222222222222222,0.5806451612903226,0.1418439716312056,0.1666666666666666,0.6039603960396038,0.0,0.2222222222222222,0.5,0.0,0.0,0.0,0.0,1.0,0.0,False
